attribute_id,listing_id,bedrooms,bathrooms,floor_number,total_floors,year_built,is_rented,tenant_count,furnishing_status,metro_distance_km,parking_available,power_backup
381,L00381,2,3,3,6,1995,0,2,Semi-Furnished,0.78,0,0
382,L00382,5,1,1,20,1995,0,0,Semi-Furnished,3.71,0,0
383,L00383,5,4,10,27,1997,0,2,Furnished,5.13,0,0
384,L00384,3,3,24,25,2019,0,3,Furnished,5.04,0,0
385,L00385,1,4,20,28,2017,0,3,Unfurnished,7.39,0,0
386,L00386,4,1,1,11,2010,0,0,Semi-Furnished,0.81,0,0
387,L00387,2,3,4,26,2005,0,2,Semi-Furnished,7.02,0,0
388,L00388,5,3,5,6,2019,0,2,Unfurnished,7.53,0,0
389,L00389,4,3,5,11,2022,0,4,Semi-Furnished,4.57,0,0
390,L00390,5,3,23,21,1999,0,2,Semi-Furnished,5.59,0,0
391,L00391,3,1,13,35,2004,0,2,Furnished,0.35000000000000003,0,0
392,L00392,4,1,1,30,2015,0,4,Furnished,1.35,0,0
393,L00393,4,1,10,26,1995,0,4,Unfurnished,6.42,0,0
394,L00394,2,3,9,16,2010,0,0,Semi-Furnished,6.38,0,0
395,L00395,3,3,3,39,2002,0,4,Unfurnished,4.09,0,0
396,L00396,3,3,3,23,2019,0,1,Furnished,7.38,0,0
397,L00397,5,1,20,15,2017,0,1,Unfurnished,6.26,0,0
398,L00398,4,4,18,32,2021,0,1,Unfurnished,1.7000000000000002,0,0
399,L00399,2,3,23,7,2009,0,4,Furnished,0.56,0,0
400,L00400,3,1,7,6,2006,0,4,Unfurnished,7.9,0,0
401,L00401,5,4,15,26,1995,0,3,Semi-Furnished,0.81,0,0
402,L00402,2,2,24,37,2013,0,3,Unfurnished,0.56,0,0
403,L00403,5,4,2,24,2005,0,4,Unfurnished,1.67,0,0
404,L00404,4,1,24,25,2005,0,3,Semi-Furnished,4.14,0,0
405,L00405,2,4,23,28,2009,0,2,Unfurnished,0.43,0,0
406,L00406,3,3,22,24,2011,0,3,Furnished,0.54,0,0
407,L00407,3,1,6,32,1999,0,2,Unfurnished,0.92,0,0
408,L00408,2,1,13,29,2009,0,2,Unfurnished,7.01,0,0
409,L00409,3,3,5,18,2007,0,2,Furnished,5.03,0,0
410,L00410,1,4,17,5,2020,0,3,Semi-Furnished,0.52,0,0
411,L00411,3,3,18,34,2020,0,1,Unfurnished,3.27,0,0
412,L00412,4,2,22,24,2003,0,1,Furnished,0.52,0,0
413,L00413,3,2,9,27,2011,0,1,Furnished,4.09,0,0
414,L00414,4,2,25,36,2021,0,4,Furnished,3.93,0,0
415,L00415,1,3,4,6,2000,0,1,Unfurnished,6.45,0,0
416,L00416,1,4,17,7,1995,0,2,Semi-Furnished,3.69,0,0
417,L00417,4,3,24,30,2020,0,4,Furnished,4.87,0,0
418,L00418,1,4,14,22,2009,0,4,Unfurnished,0.54,0,0
419,L00419,2,1,2,31,2011,0,4,Unfurnished,6.89,0,0
420,L00420,4,2,8,23,2010,0,1,Unfurnished,2.86,0,0
421,L00421,3,4,20,10,1997,0,0,Furnished,3.2800000000000002,0,0
422,L00422,3,4,14,14,2008,0,0,Unfurnished,3.93,0,0
423,L00423,4,2,18,18,2000,0,4,Semi-Furnished,7.69,0,0
424,L00424,2,1,7,27,2012,0,4,Unfurnished,6.95,0,0
425,L00425,3,3,21,38,1998,0,1,Unfurnished,3.09,0,0
426,L00426,3,4,17,22,2014,0,4,Unfurnished,4.87,0,0
427,L00427,1,1,0,8,2000,0,3,Semi-Furnished,7.46,0,0
428,L00428,5,1,14,20,1995,0,2,Unfurnished,0.78,0,0
429,L00429,3,3,18,22,1998,0,1,Unfurnished,7.22,0,0
430,L00430,4,4,25,35,2000,0,1,Furnished,7.85,0,0
431,L00431,1,3,16,40,1999,0,2,Semi-Furnished,1.55,0,0
432,L00432,5,3,18,26,2022,0,0,Furnished,2.55,0,0
433,L00433,4,4,17,30,1998,0,2,Semi-Furnished,4.06,0,0
434,L00434,5,2,1,11,2001,0,4,Semi-Furnished,0.75,0,0
435,L00435,5,2,9,38,2021,0,2,Semi-Furnished,2.76,0,0
436,L00436,2,2,20,37,1999,0,0,Unfurnished,0.27,0,0
437,L00437,1,3,25,22,2010,0,1,Unfurnished,1.6,0,0
438,L00438,2,1,13,14,2017,0,1,Furnished,5.96,0,0
439,L00439,2,4,5,39,2020,0,1,Furnished,5.99,0,0
440,L00440,5,3,16,22,2008,0,1,Unfurnished,5.28,0,0
441,L00441,1,4,2,25,2021,0,3,Semi-Furnished,5.05,0,0
442,L00442,1,2,25,25,1998,0,3,Semi-Furnished,4.75,0,0
443,L00443,5,4,16,12,2015,0,2,Furnished,3.22,0,0
444,L00444,2,1,24,16,2022,0,4,Semi-Furnished,2.79,0,0
445,L00445,3,3,10,19,2002,0,3,Unfurnished,2.5300000000000002,0,0
446,L00446,5,2,13,13,2000,0,3,Furnished,1.0,0,0
447,L00447,4,2,6,15,2022,0,4,Furnished,5.96,0,0
448,L00448,3,1,6,34,2013,0,4,Furnished,7.75,0,0
449,L00449,3,3,13,34,1996,0,2,Furnished,3.54,0,0
450,L00450,4,1,19,29,2006,0,2,Unfurnished,5.51,0,0
451,L00451,3,1,7,10,2003,0,2,Unfurnished,1.85,0,0
452,L00452,2,4,4,7,2004,0,1,Furnished,6.83,0,0
453,L00453,1,3,8,35,2010,0,4,Unfurnished,0.27,0,0
454,L00454,3,2,13,7,2004,0,4,Semi-Furnished,1.8599999999999999,0,0
455,L00455,2,4,0,10,2014,0,3,Unfurnished,1.37,0,0
456,L00456,1,1,10,10,2000,0,3,Unfurnished,1.08,0,0
457,L00457,1,1,4,31,2016,0,0,Semi-Furnished,4.45,0,0
458,L00458,5,3,12,12,2005,0,0,Semi-Furnished,0.66,0,0
459,L00459,4,3,21,31,1996,0,1,Furnished,5.61,0,0
460,L00460,3,1,16,34,2009,0,3,Semi-Furnished,1.11,0,0
461,L00461,3,3,12,32,2020,0,3,Unfurnished,3.73,0,0
462,L00462,1,4,8,31,2002,0,1,Unfurnished,6.99,0,0
463,L00463,1,4,5,27,2015,0,3,Semi-Furnished,5.95,0,0
464,L00464,4,1,17,18,2013,0,1,Furnished,6.85,0,0
465,L00465,3,1,5,23,1995,0,1,Unfurnished,4.87,0,0
466,L00466,2,1,24,11,2022,0,0,Unfurnished,2.19,0,0
467,L00467,1,2,4,39,2019,0,3,Unfurnished,3.22,0,0
468,L00468,2,4,3,39,2019,0,4,Furnished,7.23,0,0
469,L00469,3,1,8,33,2004,0,0,Unfurnished,7.95,0,0
470,L00470,2,2,18,37,1998,0,2,Furnished,2.9,0,0
471,L00471,4,3,12,38,2023,0,2,Semi-Furnished,5.16,0,0
472,L00472,3,1,1,39,1997,0,0,Semi-Furnished,0.84,0,0
473,L00473,4,3,18,11,2013,0,1,Unfurnished,0.42,0,0
474,L00474,5,1,8,7,2019,0,1,Semi-Furnished,6.67,0,0
475,L00475,1,3,11,21,2002,0,1,Unfurnished,4.36,0,0
476,L00476,3,3,4,8,2013,0,3,Unfurnished,0.46,0,0
477,L00477,5,2,14,39,1996,0,3,Furnished,7.59,0,0
478,L00478,2,1,2,7,1995,0,3,Semi-Furnished,6.0,0,0
479,L00479,3,2,25,24,1996,0,3,Semi-Furnished,4.38,0,0
480,L00480,3,2,21,27,2014,0,4,Semi-Furnished,7.36,0,0
481,L00481,2,2,14,38,2017,0,1,Furnished,1.67,0,0
482,L00482,5,1,8,24,1996,0,0,Semi-Furnished,3.46,0,0
483,L00483,3,1,21,14,2004,0,3,Semi-Furnished,1.62,0,0
484,L00484,3,1,7,31,2018,0,0,Unfurnished,2.09,0,0
485,L00485,5,4,4,6,2004,0,2,Unfurnished,1.75,0,0
486,L00486,4,2,8,14,1997,0,2,Furnished,1.4100000000000001,0,0
487,L00487,1,2,16,5,2017,0,4,Furnished,6.99,0,0
488,L00488,5,3,15,15,2012,0,2,Unfurnished,7.83,0,0
489,L00489,5,3,11,40,2006,0,1,Furnished,4.49,0,0
490,L00490,3,2,24,29,2001,0,1,Unfurnished,5.46,0,0
491,L00491,5,2,16,13,1995,0,1,Furnished,2.74,0,0
492,L00492,2,3,12,22,2012,0,2,Furnished,5.97,0,0
493,L00493,4,1,16,36,2022,0,1,Unfurnished,7.88,0,0
494,L00494,4,2,15,26,2007,0,4,Unfurnished,2.17,0,0
495,L00495,3,1,7,40,2015,0,2,Semi-Furnished,5.48,0,0
496,L00496,5,1,0,16,1996,0,2,Semi-Furnished,4.7,0,0
497,L00497,3,1,20,33,2013,0,1,Unfurnished,5.91,0,0
498,L00498,3,2,12,38,1997,0,1,Unfurnished,7.03,0,0
499,L00499,2,3,25,37,2007,0,2,Unfurnished,7.04,0,0
500,L00500,2,3,12,37,2020,0,2,Unfurnished,5.01,0,0
501,L00501,3,1,6,17,2014,0,2,Semi-Furnished,5.76,0,0
502,L00502,2,4,11,16,2009,0,3,Semi-Furnished,5.8100000000000005,0,0
503,L00503,2,4,6,13,2020,0,1,Furnished,6.24,0,0
504,L00504,5,2,0,14,1996,0,2,Unfurnished,6.55,0,0
505,L00505,2,2,11,15,2000,0,4,Furnished,6.06,0,0
506,L00506,5,2,17,34,1998,0,2,Furnished,7.77,0,0
507,L00507,2,1,10,28,2008,0,0,Semi-Furnished,3.68,0,0
508,L00508,4,2,23,23,2021,0,4,Semi-Furnished,4.9,0,0
509,L00509,5,3,9,16,2006,0,3,Furnished,3.91,0,0
510,L00510,5,1,21,12,1998,0,0,Unfurnished,1.22,0,0
511,L00511,3,4,13,13,2012,0,0,Semi-Furnished,5.89,0,0
512,L00512,1,2,8,33,2017,0,1,Furnished,4.74,0,0
513,L00513,4,4,9,35,1998,0,1,Unfurnished,5.51,0,0
514,L00514,1,4,0,14,2000,0,4,Semi-Furnished,1.74,0,0
515,L00515,1,2,21,15,2012,0,4,Unfurnished,3.63,0,0
516,L00516,3,4,18,36,2014,0,3,Semi-Furnished,1.43,0,0
517,L00517,4,2,22,37,2012,0,1,Semi-Furnished,3.9699999999999998,0,0
518,L00518,5,3,8,11,2020,0,1,Unfurnished,1.01,0,0
519,L00519,4,2,15,6,2020,0,0,Furnished,7.1,0,0
520,L00520,3,3,5,29,1997,0,0,Unfurnished,0.31,0,0
521,L00521,3,2,15,20,2000,0,1,Unfurnished,4.18,0,0
522,L00522,1,3,18,9,2018,0,3,Furnished,7.42,0,0
523,L00523,4,1,21,26,2023,0,4,Furnished,3.25,0,0
524,L00524,3,2,6,20,2018,0,3,Unfurnished,1.97,0,0
525,L00525,2,1,1,32,2003,0,2,Furnished,7.96,0,0
526,L00526,4,2,25,12,2004,0,1,Semi-Furnished,2.48,0,0
527,L00527,2,3,12,18,2012,0,3,Semi-Furnished,1.21,0,0
528,L00528,5,1,15,37,2007,0,0,Furnished,1.87,0,0
529,L00529,5,4,6,32,2019,0,4,Unfurnished,2.34,0,0
530,L00530,4,3,25,14,2012,0,3,Unfurnished,6.8,0,0
531,L00531,5,4,13,13,2017,0,0,Unfurnished,0.42,0,0
532,L00532,5,3,22,40,2020,0,4,Unfurnished,5.69,0,0
533,L00533,3,2,5,10,2004,0,1,Unfurnished,0.41000000000000003,0,0
534,L00534,1,4,5,24,2015,0,4,Semi-Furnished,5.82,0,0
535,L00535,5,4,1,38,2020,0,4,Semi-Furnished,2.66,0,0
536,L00536,5,4,25,6,2012,0,0,Semi-Furnished,1.77,0,0
537,L00537,1,1,9,26,1997,0,3,Semi-Furnished,1.63,0,0
538,L00538,4,3,17,17,2012,0,2,Furnished,5.46,0,0
539,L00539,3,4,25,32,2021,0,2,Semi-Furnished,1.02,0,0
540,L00540,1,4,17,9,1995,0,3,Semi-Furnished,0.25,0,0
541,L00541,3,3,18,21,2017,0,0,Unfurnished,1.88,0,0
542,L00542,1,3,4,7,2003,0,3,Semi-Furnished,4.95,0,0
543,L00543,5,1,25,14,2014,0,1,Furnished,5.85,0,0
544,L00544,4,3,13,16,1998,0,1,Unfurnished,4.9,0,0
545,L00545,4,3,12,21,1995,0,3,Furnished,6.3,0,0
546,L00546,5,1,21,6,2012,0,4,Semi-Furnished,6.78,0,0
547,L00547,5,2,19,17,2012,0,3,Furnished,6.55,0,0
548,L00548,3,1,4,40,2020,0,3,Unfurnished,4.51,0,0
549,L00549,4,3,11,38,2021,0,1,Furnished,3.46,0,0
550,L00550,1,4,16,34,2017,0,0,Unfurnished,4.95,0,0
551,L00551,2,3,25,6,2006,0,4,Furnished,0.75,0,0
552,L00552,1,1,5,12,2004,0,1,Furnished,7.14,0,0
553,L00553,3,1,16,7,2016,0,2,Furnished,3.27,0,0
554,L00554,5,2,8,14,2018,0,0,Unfurnished,5.03,0,0
555,L00555,1,1,19,24,2023,0,4,Furnished,2.83,0,0
556,L00556,5,1,25,7,2007,0,1,Unfurnished,4.72,0,0
557,L00557,5,1,18,35,2019,0,2,Unfurnished,5.28,0,0
558,L00558,4,3,12,14,2021,0,3,Furnished,5.27,0,0
559,L00559,5,4,20,16,1995,0,2,Furnished,5.57,0,0
560,L00560,3,1,20,17,1995,0,4,Unfurnished,4.57,0,0
561,L00561,1,1,14,17,2008,0,4,Unfurnished,1.03,0,0
562,L00562,4,4,2,11,2018,0,0,Unfurnished,7.87,0,0
563,L00563,1,4,9,27,2021,0,4,Furnished,6.33,0,0
564,L00564,5,3,0,30,2005,0,1,Unfurnished,6.12,0,0
565,L00565,1,3,5,36,1999,0,3,Unfurnished,6.1,0,0
566,L00566,5,4,7,20,2001,0,1,Unfurnished,1.83,0,0
567,L00567,2,2,1,28,1997,0,0,Furnished,6.55,0,0
568,L00568,4,1,16,13,2012,0,0,Furnished,6.92,0,0
569,L00569,1,1,16,33,2003,0,1,Furnished,7.41,0,0
570,L00570,2,1,12,37,2019,0,1,Semi-Furnished,4.39,0,0
571,L00571,1,1,17,25,2004,0,0,Furnished,2.38,0,0
572,L00572,4,1,9,14,2016,0,0,Semi-Furnished,3.77,0,0
573,L00573,5,1,6,28,2009,0,3,Unfurnished,7.47,0,0
574,L00574,3,2,9,22,1996,0,1,Furnished,0.97,0,0
575,L00575,1,4,22,9,2006,0,2,Semi-Furnished,0.8200000000000001,0,0
576,L00576,1,1,5,7,2010,0,1,Furnished,0.39,0,0
577,L00577,5,3,13,14,2001,0,2,Furnished,3.95,0,0
578,L00578,5,1,22,24,2008,0,0,Furnished,6.41,0,0
579,L00579,5,3,2,7,2014,0,1,Furnished,2.61,0,0
580,L00580,5,4,21,26,2001,0,2,Semi-Furnished,1.24,0,0
581,L00581,5,1,21,26,2020,0,0,Semi-Furnished,7.38,0,0
582,L00582,3,4,18,18,2014,0,1,Furnished,6.77,0,0
583,L00583,2,4,21,11,1996,0,1,Furnished,2.95,0,0
584,L00584,3,4,12,40,2013,0,4,Furnished,3.2,0,0
585,L00585,2,3,4,29,2006,0,4,Furnished,5.0,0,0
586,L00586,1,4,9,25,2012,0,2,Semi-Furnished,3.2800000000000002,0,0
587,L00587,3,4,23,11,2013,0,3,Semi-Furnished,5.99,0,0
588,L00588,3,2,0,28,1996,0,2,Unfurnished,7.94,0,0
589,L00589,2,3,12,19,1996,0,2,Furnished,4.22,0,0
590,L00590,3,3,0,40,2019,0,2,Unfurnished,7.19,0,0
591,L00591,2,3,8,12,2016,0,1,Furnished,2.93,0,0
592,L00592,5,2,4,10,2017,0,1,Semi-Furnished,6.88,0,0
593,L00593,1,3,21,32,2012,0,1,Semi-Furnished,6.19,0,0
594,L00594,2,3,2,16,2010,0,1,Unfurnished,4.96,0,0
595,L00595,3,2,14,31,2023,0,2,Furnished,5.24,0,0
596,L00596,5,3,11,17,1995,0,4,Unfurnished,7.05,0,0
597,L00597,1,4,24,32,1995,0,2,Semi-Furnished,7.67,0,0
598,L00598,4,2,12,13,2019,0,4,Semi-Furnished,6.17,0,0
599,L00599,5,4,25,33,2004,0,1,Furnished,0.47000000000000003,0,0
600,L00600,3,2,5,33,2016,0,3,Unfurnished,0.22,0,0
601,L00601,4,2,22,33,2002,0,1,Unfurnished,4.78,0,0
602,L00602,1,2,21,6,2017,0,2,Semi-Furnished,6.89,0,0
603,L00603,1,4,3,16,1998,0,2,Unfurnished,7.46,0,0
604,L00604,4,2,6,31,2000,0,1,Furnished,4.21,0,0
605,L00605,1,1,3,26,2022,0,1,Semi-Furnished,5.7,0,0
606,L00606,5,1,12,30,1996,0,3,Furnished,7.82,0,0
607,L00607,2,3,0,9,2013,0,0,Semi-Furnished,1.01,0,0
608,L00608,2,3,15,8,2002,0,4,Semi-Furnished,1.33,0,0
609,L00609,2,1,20,29,2020,0,3,Semi-Furnished,2.0,0,0
610,L00610,5,1,14,28,2014,0,4,Unfurnished,4.54,0,0
611,L00611,3,1,4,27,1995,0,1,Unfurnished,7.68,0,0
612,L00612,1,1,24,40,2005,0,4,Semi-Furnished,5.01,0,0
613,L00613,4,1,2,38,2012,0,2,Furnished,2.1,0,0
614,L00614,1,4,13,19,2013,0,1,Furnished,6.0,0,0
615,L00615,2,2,8,30,2016,0,4,Unfurnished,7.19,0,0
616,L00616,2,1,24,11,1995,0,4,Furnished,4.03,0,0
617,L00617,1,2,24,39,2019,0,1,Unfurnished,5.67,0,0
618,L00618,2,2,13,23,2022,0,3,Semi-Furnished,4.02,0,0
619,L00619,1,4,11,22,1995,0,0,Unfurnished,3.67,0,0
620,L00620,3,3,17,24,2014,0,1,Furnished,4.8,0,0
621,L00621,5,1,7,25,1998,0,3,Semi-Furnished,0.48,0,0
622,L00622,4,2,23,21,2016,0,2,Unfurnished,6.02,0,0
623,L00623,5,1,20,35,2000,0,3,Unfurnished,3.44,0,0
624,L00624,2,4,8,10,2014,0,2,Unfurnished,1.28,0,0
625,L00625,5,2,19,6,1999,0,1,Semi-Furnished,4.45,0,0
626,L00626,2,1,20,40,2016,0,2,Furnished,6.26,0,0
627,L00627,3,2,1,28,1997,0,0,Unfurnished,5.22,0,0
628,L00628,4,3,25,12,2022,0,4,Furnished,0.6000000000000001,0,0
629,L00629,3,3,3,34,2022,0,2,Furnished,5.76,0,0
630,L00630,5,1,23,27,1998,0,1,Semi-Furnished,7.01,0,0
631,L00631,1,2,5,6,2013,0,3,Unfurnished,3.54,0,0
632,L00632,3,4,21,19,2018,0,2,Furnished,6.19,0,0
633,L00633,2,4,12,17,1996,0,1,Semi-Furnished,1.81,0,0
634,L00634,2,3,0,40,2003,0,3,Furnished,0.74,0,0
635,L00635,2,1,5,27,2005,0,1,Furnished,2.7800000000000002,0,0
636,L00636,4,1,17,10,1995,0,1,Furnished,7.47,0,0
637,L00637,4,4,21,26,2017,0,4,Furnished,7.38,0,0
638,L00638,3,3,12,8,2023,0,3,Semi-Furnished,0.61,0,0
639,L00639,3,3,10,26,2021,0,2,Unfurnished,6.97,0,0
640,L00640,2,2,10,13,2002,0,2,Unfurnished,0.58,0,0
641,L00641,2,1,7,17,1996,0,4,Unfurnished,1.1400000000000001,0,0
642,L00642,1,1,14,28,2023,0,0,Furnished,3.48,0,0
643,L00643,4,2,6,13,1997,0,1,Furnished,3.61,0,0
644,L00644,3,4,2,11,1998,0,0,Furnished,3.2,0,0
645,L00645,2,2,23,35,2005,0,0,Furnished,2.14,0,0
646,L00646,4,4,10,10,2001,0,0,Furnished,3.49,0,0
647,L00647,3,2,11,7,2022,0,1,Furnished,2.77,0,0
648,L00648,2,4,19,39,2015,0,2,Unfurnished,1.85,0,0
649,L00649,1,4,8,30,2013,0,0,Semi-Furnished,4.8100000000000005,0,0
650,L00650,4,3,17,40,1995,0,0,Furnished,0.38,0,0
651,L00651,4,4,16,13,2020,0,3,Unfurnished,0.9400000000000001,0,0
652,L00652,5,4,1,34,2022,0,4,Semi-Furnished,1.2,0,0
653,L00653,2,1,9,18,2002,0,2,Semi-Furnished,7.25,0,0
654,L00654,4,3,14,12,2009,0,2,Furnished,5.52,0,0
655,L00655,5,1,10,7,2010,0,2,Unfurnished,5.28,0,0
656,L00656,1,2,5,27,2018,0,1,Furnished,3.58,0,0
657,L00657,5,1,23,18,2008,0,0,Unfurnished,2.2800000000000002,0,0
658,L00658,1,1,21,19,2018,0,2,Semi-Furnished,2.25,0,0
659,L00659,4,1,22,17,1995,0,2,Furnished,5.27,0,0
660,L00660,5,4,10,5,2012,0,2,Semi-Furnished,2.01,0,0
661,L00661,2,2,21,35,2010,0,3,Unfurnished,1.88,0,0
662,L00662,2,2,1,37,2016,0,3,Unfurnished,7.8,0,0
663,L00663,1,2,3,31,2002,0,2,Unfurnished,6.6,0,0
664,L00664,5,2,6,12,2019,0,4,Unfurnished,5.04,0,0
665,L00665,3,4,6,6,2002,0,4,Semi-Furnished,5.51,0,0
666,L00666,4,2,25,9,2016,0,3,Semi-Furnished,4.24,0,0
667,L00667,3,3,3,26,2013,0,0,Unfurnished,2.73,0,0
668,L00668,5,1,18,15,2003,0,4,Semi-Furnished,3.42,0,0
669,L00669,5,1,10,32,1999,0,1,Unfurnished,5.99,0,0
670,L00670,4,3,23,15,2022,0,0,Semi-Furnished,2.76,0,0
671,L00671,1,3,24,22,2015,0,3,Furnished,6.67,0,0
672,L00672,1,2,6,25,2018,0,3,Unfurnished,6.17,0,0
673,L00673,4,1,23,34,2018,0,1,Furnished,1.3599999999999999,0,0
674,L00674,3,2,18,33,2007,0,1,Semi-Furnished,5.6,0,0
675,L00675,3,2,8,33,2020,0,4,Semi-Furnished,2.12,0,0
676,L00676,4,2,17,17,2002,0,0,Unfurnished,6.13,0,0
677,L00677,4,1,10,36,2013,0,0,Furnished,2.9,0,0
678,L00678,2,2,7,31,1997,0,2,Furnished,5.33,0,0
679,L00679,2,1,5,18,2006,0,2,Unfurnished,4.21,0,0
680,L00680,2,2,8,27,1995,0,1,Semi-Furnished,5.42,0,0
681,L00681,4,2,13,5,2011,0,4,Semi-Furnished,6.43,0,0
682,L00682,3,4,3,13,2011,0,0,Unfurnished,1.4100000000000001,0,0
683,L00683,4,3,10,17,2012,0,1,Unfurnished,6.06,0,0
684,L00684,3,1,4,6,1998,0,0,Unfurnished,3.58,0,0
685,L00685,2,3,3,19,2018,0,3,Unfurnished,6.39,0,0
686,L00686,1,1,3,30,2016,0,2,Unfurnished,4.86,0,0
687,L00687,2,3,17,17,1996,0,1,Semi-Furnished,1.17,0,0
688,L00688,4,2,7,38,2019,0,4,Semi-Furnished,7.41,0,0
689,L00689,1,3,24,23,2017,0,1,Furnished,1.99,0,0
690,L00690,1,4,11,30,2002,0,4,Semi-Furnished,2.9,0,0
691,L00691,2,3,14,9,2009,0,4,Furnished,5.54,0,0
692,L00692,4,2,4,9,2015,0,3,Unfurnished,7.4,0,0
693,L00693,3,3,18,23,2000,0,2,Furnished,2.2800000000000002,0,0
694,L00694,1,4,6,25,1996,0,4,Furnished,4.66,0,0
695,L00695,1,2,2,37,2011,0,0,Unfurnished,6.41,0,0
696,L00696,5,2,17,6,2012,0,4,Semi-Furnished,4.43,0,0
697,L00697,3,2,23,18,2022,0,1,Furnished,1.5899999999999999,0,0
698,L00698,3,3,13,22,2018,0,1,Semi-Furnished,5.65,0,0
699,L00699,1,1,11,11,2017,0,3,Unfurnished,2.81,0,0
700,L00700,3,1,16,23,2014,0,0,Unfurnished,3.2800000000000002,0,0
701,L00701,3,1,12,23,2016,0,2,Unfurnished,0.4,0,0
702,L00702,1,1,6,17,1998,0,0,Semi-Furnished,7.12,0,0
703,L00703,1,1,3,13,2010,0,2,Furnished,6.76,0,0
704,L00704,3,2,0,9,2006,0,0,Furnished,3.46,0,0
705,L00705,4,2,11,39,2006,0,4,Furnished,3.35,0,0
706,L00706,1,3,12,39,1998,0,0,Furnished,7.71,0,0
707,L00707,5,4,25,33,2003,0,4,Semi-Furnished,4.82,0,0
708,L00708,5,3,7,26,2013,0,4,Unfurnished,0.76,0,0
709,L00709,2,3,15,38,2005,0,2,Unfurnished,6.48,0,0
710,L00710,3,2,2,22,2009,0,3,Unfurnished,5.67,0,0
711,L00711,4,1,4,28,2015,0,3,Semi-Furnished,1.23,0,0
712,L00712,3,3,12,16,2023,0,3,Unfurnished,5.66,0,0
713,L00713,5,1,7,13,2016,0,2,Semi-Furnished,1.65,0,0
714,L00714,3,1,23,29,2014,0,4,Semi-Furnished,5.19,0,0
715,L00715,1,3,20,33,2019,0,2,Unfurnished,0.9400000000000001,0,0
716,L00716,4,2,25,40,1995,0,3,Semi-Furnished,2.91,0,0
717,L00717,5,1,17,17,2003,0,3,Furnished,1.74,0,0
718,L00718,2,2,23,18,2009,0,1,Furnished,1.6,0,0
719,L00719,5,3,19,17,1998,0,0,Unfurnished,4.25,0,0
720,L00720,1,3,25,34,2013,0,2,Furnished,5.91,0,0
721,L00721,3,2,3,22,2011,0,2,Semi-Furnished,5.96,0,0
722,L00722,1,3,15,39,2017,0,3,Unfurnished,1.08,0,0
723,L00723,3,3,15,34,2018,0,3,Unfurnished,1.6099999999999999,0,0
724,L00724,4,4,20,38,2017,0,3,Unfurnished,6.23,0,0
725,L00725,4,2,10,35,2003,0,4,Semi-Furnished,5.41,0,0
726,L00726,3,1,8,11,2013,0,0,Semi-Furnished,3.5300000000000002,0,0
727,L00727,5,1,16,30,2014,0,0,Unfurnished,5.43,0,0
728,L00728,3,4,16,22,2001,0,1,Furnished,5.62,0,0
729,L00729,3,1,25,36,2021,0,2,Semi-Furnished,7.52,0,0
730,L00730,4,2,5,39,2010,0,3,Furnished,7.34,0,0
731,L00731,2,4,1,17,2003,0,1,Unfurnished,6.32,0,0
732,L00732,3,4,4,6,1995,0,4,Unfurnished,5.76,0,0
733,L00733,3,2,23,32,2022,0,2,Furnished,3.69,0,0
734,L00734,4,1,6,33,2019,0,1,Furnished,4.02,0,0
735,L00735,2,3,10,30,1999,0,2,Semi-Furnished,4.43,0,0
736,L00736,3,3,18,10,2000,0,3,Unfurnished,1.32,0,0
737,L00737,5,1,1,29,2012,0,1,Semi-Furnished,5.57,0,0
738,L00738,2,3,12,29,2006,0,0,Unfurnished,5.1,0,0
739,L00739,1,3,24,17,2019,0,4,Semi-Furnished,1.9,0,0
740,L00740,5,1,22,28,2012,0,4,Unfurnished,5.07,0,0
741,L00741,4,3,10,6,1995,0,2,Semi-Furnished,3.01,0,0
742,L00742,3,2,2,36,2005,0,0,Semi-Furnished,4.2,0,0
743,L00743,4,1,22,37,2022,0,4,Furnished,2.19,0,0
744,L00744,5,4,24,10,2002,0,3,Semi-Furnished,4.73,0,0
745,L00745,3,4,8,23,2021,0,2,Unfurnished,1.76,0,0
746,L00746,1,4,15,14,2012,0,4,Unfurnished,2.83,0,0
747,L00747,3,2,15,14,2020,0,1,Semi-Furnished,7.3,0,0
748,L00748,5,3,8,24,1995,0,2,Furnished,1.35,0,0
749,L00749,1,2,21,19,2005,0,2,Semi-Furnished,3.39,0,0
750,L00750,1,2,21,11,2009,0,0,Semi-Furnished,2.54,0,0
751,L00751,1,2,8,27,1999,0,0,Furnished,0.85,0,0
752,L00752,1,3,15,26,2018,0,4,Unfurnished,4.8,0,0
753,L00753,2,4,17,14,1996,0,2,Unfurnished,5.7,0,0
754,L00754,4,2,1,30,2016,0,1,Unfurnished,5.97,0,0
755,L00755,5,3,23,37,2022,0,1,Unfurnished,7.34,0,0
756,L00756,3,2,16,29,2004,0,2,Unfurnished,6.98,0,0
757,L00757,4,1,10,9,2012,0,0,Semi-Furnished,4.8100000000000005,0,0
758,L00758,4,4,4,20,2011,0,3,Furnished,7.52,0,0
759,L00759,4,3,18,34,2015,0,3,Unfurnished,6.59,0,0
760,L00760,4,2,21,20,2006,0,4,Furnished,5.31,0,0
761,L00761,4,2,3,34,1997,0,3,Semi-Furnished,1.29,0,0
762,L00762,1,2,2,9,2012,0,1,Furnished,2.52,0,0
763,L00763,5,3,8,39,2022,0,1,Unfurnished,2.25,0,0
